SKU,Sending plant,Sending Warehouse,Factory,Material document number,Booking Date,year,Reference,Receiving plant,Receiving Warehouse,Product Type,Number of PKT,Number of master,Number of pallet,Product Group,Month,week_of_year,Class,Cross Transfer Cost
2201589,4135,Langenhagen,3D_TCI,4902067335,26/09/23,2023,4032677844,4177,Dreieich,Blu,240.0,20.0,0.1298701298701298,E-VAPOUR,9,39,CX,0.7209805335255948
2201594,4135,Langenhagen,3D_TCI,4902067335,26/09/23,2023,4032677844,4177,Dreieich,Blu,360.0,30.000000000000004,0.1948051948051948,E-VAPOUR,9,39,CX,1.0814708002883924
2201599,4135,Langenhagen,3D_TCI,4902067335,26/09/23,2023,4032677844,4177,Dreieich,Blu,240.0,20.0,0.1298701298701298,E-VAPOUR,9,39,CX,0.7209805335255948
2202665,4135,Langenhagen,3D_TCI,4902067335,26/09/23,2023,4032677844,4177,Dreieich,Blu,240.0,20.0,0.1298701298701298,E-VAPOUR,9,39,CX,0.7209805335255948
2202673,4135,Langenhagen,3D_TCI,4902067335,26/09/23,2023,4032677844,4177,Dreieich,Blu,120.0,10.0,0.064935065,E-VAPOUR,9,39,CX,0.3604902667627974
2205389,4135,Langenhagen,RAD,4902067335,26/09/23,2023,4032677844,4177,Dreieich,MYO,540.0,45.0,3.0,FCT_A-Marke,9,39,CX,16.654650324441242
2208668,4135,Langenhagen,RAD,4902067335,26/09/23,2023,4032677844,4177,Dreieich,Cigaretten,375.0,15.0,0.3571428571428571,FMC_A-Marke,9,39,CX,1.982696467195386
2209141,4135,Langenhagen,RAD,4902067335,26/09/23,2023,4032677844,4177,Dreieich,MYO,900.0000000000001,75.0,5.0,FCT_A-Marke,9,39,BX,27.757750540735405
2208889,4156,Krefeld,RAD,4902074875,26/09/23,2023,4032678684,4164,Meerane,Cigaretten,2100.0,84.0,2.0,FMC_A-Marke,9,39,AZ,11.99
2208889,4135,Langenhagen,RAD,4902074879,26/09/23,2023,4032678685,4177,Dreieich,Cigaretten,4200.0,168.0,4.0,FMC_A-Marke,9,39,AZ,451.0
2208812,4156,Krefeld,TAR,4902077331,26/09/23,2023,4032678821,4164,Meerane,Cigaretten,2160.0,72.0,2.0,FMC_A-Marke,9,39,BX,5.203333333333333
2212668,4156,Krefeld,RAD,4902077331,26/09/23,2023,4032678821,4164,Meerane,MYO,720.0,60.0,4.0,FCT_A-Marke,9,39,AX,10.406666666666666
2212666,4164,Meerane,TAR,4902077473,26/09/23,2023,4032678823,4156,Krefeld,MYO,2160.0,216.0,4.0,FCT_A-Marke,9,39,BX,575.23
2209005,4177,Dreieich,TAR,4902077492,26/09/23,2023,4032678824,4135,Langenhagen,Cigaretten,900.0,30.0,0.8333333333333334,FMC_A-Marke,9,39,BX,477.47
2209628,4177,Dreieich,TAR,4902077493,26/09/23,2023,4032678825,4156,Krefeld,MYO,480.0,60.0,2.0,FCT_A-Marke,9,39,BX,477.47
2208890,4135,Langenhagen,RAD,4902077503,26/09/23,2023,4032678826,4164,Meerane,Cigaretten,1500.0,60.0,2.0,FMC_A-Marke,9,39,AZ,385.0
2202703,4135,Langenhagen,3D_TCI,4902078496,27/09/23,2023,4032678828,4156,Krefeld,Blu,360.0,30.000000000000004,0.1948051948051948,E-VAPOUR,9,39,CX,4.076086956521739
2202704,4135,Langenhagen,3D_TCI,4902078496,27/09/23,2023,4032678828,4156,Krefeld,Blu,360.0,30.000000000000004,0.1948051948051948,E-VAPOUR,9,39,CX,4.076086956521739
2208859,4135,Langenhagen,TAR,4902078496,27/09/23,2023,4032678828,4156,Krefeld,Cigaretten,2160.0,72.0,2.0,FMC_A-Marke,9,39,BY,41.84782608695652
2209141,4135,Langenhagen,RAD,4902078526,27/09/23,2023,4032678829,4164,Meerane,MYO,540.0,45.0,3.0,FCT_A-Marke,9,39,BX,28.124999999999996
2210830,4135,Langenhagen,3D_PHP,4902078526,27/09/23,2023,4032678829,4164,Meerane,Blu,720.0,20.0,0.6666666666666666,E-VAPOUR,9,39,CX,6.249999999999999
2210832,4135,Langenhagen,3D_PHP,4902078526,27/09/23,2023,4032678829,4164,Meerane,Blu,1080.0,30.000000000000004,1.0000000000000002,E-VAPOUR,9,39,CX,9.375000000000002
2210840,4135,Langenhagen,3D_JWE,4902078526,27/09/23,2023,4032678829,4164,Meerane,Blu,720.0,20.0,0.6666666666666666,E-VAPOUR,9,39,CX,6.249999999999999
2208890,4135,Langenhagen,RAD,4902092876,27/09/23,2023,4032681693,4164,Meerane,Cigaretten,1500.0,60.0,2.0,FMC_A-Marke,9,39,AZ,303.6619718309859
2208895,4135,Langenhagen,RAD,4902092876,27/09/23,2023,4032681693,4164,Meerane,Cigaretten,250.0,10.0,0.238095238095238,FMC_A-Marke,9,39,CY,36.15023474178403
2209628,4135,Langenhagen,TAR,4902092876,27/09/23,2023,4032681693,4164,Meerane,MYO,480.0,60.0,2.0,FCT_A-Marke,9,39,BX,303.6619718309859
2209720,4135,Langenhagen,RAD,4902092876,27/09/23,2023,4032681693,4164,Meerane,Cigaretten,875.0,35.0,0.8333333333333334,FMC_A-Marke,9,39,BZ,126.52582159624414
2208885,4135,Langenhagen,RAD,4902092878,27/09/23,2023,4032681694,4177,Dreieich,Cigaretten,1500.0,60.0,2.0,FMC_A-Marke,9,39,AZ,451.0
2204621,4156,Krefeld,TAR,4902092901,27/09/23,2023,4032681695,4135,Langenhagen,Cigaretten,900.0,36.0,1.0,FMC_PrivateLabel,9,39,AX,1.6025
2204843,4156,Krefeld,RAD,4902092901,27/09/23,2023,4032681695,4135,Langenhagen,Cigaretten,2100.0,84.0,2.0,FMC_PrivateLabel,9,39,AY,3.205
2208816,4156,Krefeld,TAR,4902092901,27/09/23,2023,4032681695,4135,Langenhagen,Cigaretten,3240.0,108.0,3.0,FMC_A-Marke,9,39,AZ,4.8075
2208819,4156,Krefeld,TAR,4902092901,27/09/23,2023,4032681695,4135,Langenhagen,Cigaretten,2250.0,90.0,3.0,FMC_A-Marke,9,39,AY,4.8075
2208988,4156,Krefeld,TAR,4902092901,27/09/23,2023,4032681695,4135,Langenhagen,Cigaretten,900.0,36.0,1.0,FMC_A-Marke,9,39,AY,1.6025
2209188,4156,Krefeld,TAR,4902092901,27/09/23,2023,4032681695,4135,Langenhagen,MYO,480.0,60.0,2.0,FCT_A-Marke,9,39,AX,3.205
2204624,4156,Krefeld,RAD,4902092906,27/09/23,2023,4032681696,4164,Meerane,Cigaretten,200.0,8.0,0.2666666666666666,FMC_PrivateLabel,9,39,AX,119.6074105263158
2207410,4156,Krefeld,JOU,4902092906,27/09/23,2023,4032681696,4164,Meerane,RYO,1152.0000000000002,48.0,1.0,FCT_A-Marke,9,39,BX,448.52778947368415
2207474,4156,Krefeld,3D_TCI,4902092918,27/09/23,2023,4032681697,4177,Dreieich,Blu,72.0,2.0,0.066666667,E-VAPOUR,9,39,CX,0.2580676328502415
2208816,4156,Krefeld,TAR,4902092918,27/09/23,2023,4032681697,4177,Dreieich,Cigaretten,2160.0,72.0,2.0,FMC_A-Marke,9,39,AZ,7.742028985507247
2208824,4156,Krefeld,TAR,4902092918,27/09/23,2023,4032681697,4177,Dreieich,Cigaretten,450.0,15.0,0.4166666666666667,FMC_A-Marke,9,39,CY,1.6129227053140096
2208825,4156,Krefeld,TAR,4902092918,27/09/23,2023,4032681697,4177,Dreieich,Cigaretten,450.00000000000006,15.0,0.4166666666666667,FMC_A-Marke,9,39,AZ,1.6129227053140096
2209834,4156,Krefeld,RAD,4902092918,27/09/23,2023,4032681697,4177,Dreieich,MYO,960.0,80.0,4.0,FCT_A-Marke,9,39,AY,15.484057971014494
2207781,4164,Meerane,TAR,4902092941,27/09/23,2023,4032681698,4135,Langenhagen,Cigaretten,1980.0,66.0,1.8333333333333333,FMC_PrivateLabel,9,39,BZ,150.47035232383809
2208889,4164,Meerane,RAD,4902092941,27/09/23,2023,4032681698,4135,Langenhagen,Cigaretten,500.0,20.0,0.4761904761904761,FMC_A-Marke,9,39,AZ,39.083208395802096
2209188,4164,Meerane,TAR,4902092941,27/09/23,2023,4032681698,4135,Langenhagen,MYO,480.0,60.0,2.0,FCT_A-Marke,9,39,AX,164.1494752623688
2209197,4164,Meerane,TAR,4902092941,27/09/23,2023,4032681698,4135,Langenhagen,MYO,2160.0,216.0,4.0,FCT_A-Marke,9,39,AY,328.2989505247376
2210260,4164,Meerane,LGH,4902092941,27/09/23,2023,4032681698,4135,Langenhagen,Cigaretten,299.99999999999994,10.0,0.2777777777777778,FMC_A-Marke,9,39,AY,22.79853823088456
2212666,4164,Meerane,TAR,4902092941,27/09/23,2023,4032681698,4135,Langenhagen,MYO,1080.0,108.0,2.0,FCT_A-Marke,9,39,BX,164.1494752623688
2208889,4164,Meerane,RAD,4902092942,27/09/23,2023,4032681699,4156,Krefeld,Cigaretten,2100.0,84.0,2.0,FMC_A-Marke,9,39,AZ,187.0311504424779
2209196,4164,Meerane,TAR,4902092942,27/09/23,2023,4032681699,4156,Krefeld,MYO,2592.0,216.0,4.0,FCT_A-Marke,9,39,AY,374.0623008849558
2210260,4164,Meerane,LGH,4902092942,27/09/23,2023,4032681699,4156,Krefeld,Cigaretten,299.99999999999994,10.0,0.2777777777777778,FMC_A-Marke,9,39,AY,25.976548672566373
2209628,4177,Dreieich,TAR,4902092957,27/09/23,2023,4032681702,4164,Meerane,MYO,240.0,30.0,1.0,FCT_A-Marke,9,39,BX,477.47
2201589,4177,Dreieich,3D_TCI,4902092959,27/09/23,2023,4032681703,4135,Langenhagen,Blu,120.0,10.0,0.064935065,E-VAPOUR,9,39,CX,29.11402439
2204844,4177,Dreieich,RAD,4902092959,27/09/23,2023,4032681703,4135,Langenhagen,Cigaretten,1050.0,42.0,1.0,FMC_PrivateLabel,9,39,BZ,448.3559756097562
2201264,4135,Langenhagen,3D_TCI,4902093107,28/09/23,2023,4032681704,4164,Meerane,Blu,360.0,30.000000000000004,0.3409090909090909,E-VAPOUR,9,39,CX,1.1497525294555648
2201593,4135,Langenhagen,3D_TCI,4902093107,28/09/23,2023,4032681704,4164,Meerane,Blu,360.0,30.000000000000004,0.1948051948051948,E-VAPOUR,9,39,CX,0.657001445
2201595,4135,Langenhagen,3D_TCI,4902093107,28/09/23,2023,4032681704,4164,Meerane,Blu,360.0,30.000000000000004,0.1948051948051948,E-VAPOUR,9,39,CX,0.657001445
2202702,4135,Langenhagen,3D_TCI,4902093107,28/09/23,2023,4032681704,4164,Meerane,Blu,360.0,30.000000000000004,0.1948051948051948,E-VAPOUR,9,39,CX,0.657001445
2204627,4135,Langenhagen,TAR,4902093107,28/09/23,2023,4032681704,4164,Meerane,Cigaretten,1500.0,60.0,2.0,FMC_PrivateLabel,9,39,AY,6.745214839472647
2207474,4135,Langenhagen,3D_TCI,4902093107,28/09/23,2023,4032681704,4164,Meerane,Blu,72.0,2.0,0.066666667,E-VAPOUR,9,39,CX,0.2248404946490882
2208859,4135,Langenhagen,TAR,4902093107,28/09/23,2023,4032681704,4164,Meerane,Cigaretten,2160.0,72.0,2.0,FMC_A-Marke,9,39,BY,6.745214839472647
2208890,4135,Langenhagen,RAD,4902093107,28/09/23,2023,4032681704,4164,Meerane,Cigaretten,6000.0,240.0,8.0,FMC_A-Marke,9,39,AZ,26.980859357890587
2208896,4135,Langenhagen,RAD,4902093107,28/09/23,2023,4032681704,4164,Meerane,Cigaretten,375.0,14.999999999999998,0.4999999999999999,FMC_A-Marke,9,39,BX,1.6863037098681612
2209945,4135,Langenhagen,3D_JWE,4902093107,28/09/23,2023,4032681704,4164,Meerane,Blu,360.0,10.0,0.3333333333333333,E-VAPOUR,9,39,CX,1.124202473245441
2210832,4135,Langenhagen,3D_PHP,4902093107,28/09/23,2023,4032681704,4164,Meerane,Blu,1080.0,30.000000000000004,1.0000000000000002,E-VAPOUR,9,39,CX,3.372607419736324
2202702,4135,Langenhagen,3D_TCI,4902093136,28/09/23,2023,4032681705,4177,Dreieich,Blu,360.0,30.000000000000004,0.1948051948051948,E-VAPOUR,9,39,CX,0.8303349017437033
2204879,4135,Langenhagen,LGH,4902093136,28/09/23,2023,4032681705,4177,Dreieich,Cigaretten,250.0,10.0,0.25,FMC_A-Marke,9,39,CX,1.0655964572377523
2208859,4135,Langenhagen,TAR,4902093136,28/09/23,2023,4032681705,4177,Dreieich,Cigaretten,2160.0,72.0,2.0,FMC_A-Marke,9,39,BY,8.524771657902019
2208897,4135,Langenhagen,RAD,4902093136,28/09/23,2023,4032681705,4177,Dreieich,Cigaretten,1050.0,42.0,1.0,FMC_A-Marke,9,39,AY,4.262385828951009
2209141,4135,Langenhagen,RAD,4902093136,28/09/23,2023,4032681705,4177,Dreieich,MYO,900.0000000000001,75.0,5.0,FCT_A-Marke,9,39,BX,21.31192914475505
2209720,4135,Langenhagen,RAD,4902093136,28/09/23,2023,4032681705,4177,Dreieich,Cigaretten,1000.0,40.0,0.9523809523809524,FMC_A-Marke,9,39,BZ,4.059415075191438
2210830,4135,Langenhagen,3D_PHP,4902093136,28/09/23,2023,4032681705,4177,Dreieich,Blu,720.0,20.0,0.6666666666666666,E-VAPOUR,9,39,CX,2.841590552634006
2210832,4135,Langenhagen,3D_PHP,4902093136,28/09/23,2023,4032681705,4177,Dreieich,Blu,1080.0,30.000000000000004,1.0000000000000002,E-VAPOUR,9,39,CX,4.262385828951011
2210840,4135,Langenhagen,3D_JWE,4902093136,28/09/23,2023,4032681705,4177,Dreieich,Blu,720.0,20.0,0.6666666666666666,E-VAPOUR,9,39,CX,2.841590552634006
2208812,4156,Krefeld,TAR,4902103662,28/09/23,2023,4032682729,4135,Langenhagen,Cigaretten,1080.0,36.0,1.0,FMC_A-Marke,9,39,BX,81.71289999999999
2208988,4156,Krefeld,TAR,4902103662,28/09/23,2023,4032682729,4135,Langenhagen,Cigaretten,1800.0,72.0,2.0,FMC_A-Marke,9,39,AY,163.42579999999998
2211650,4156,Krefeld,RAD,4902103662,28/09/23,2023,4032682729,4135,Langenhagen,Cigaretten,750.0,30.000000000000004,1.0000000000000002,FMC_A-Marke,9,39,CX,81.7129
2207911,4164,Meerane,LGH,4902103681,28/09/23,2023,4032682732,4135,Langenhagen,Cigaretten,200.0,10.0,0.3333333333333333,FMC_A-Marke,9,39,CX,43.323
2208853,4164,Meerane,LGH,4902103681,28/09/23,2023,4032682732,4135,Langenhagen,Cigaretten,750.0,30.000000000000004,1.0000000000000002,FMC_A-Marke,9,39,AZ,129.96900000000002
2208993,4164,Meerane,LGH,4902103681,28/09/23,2023,4032682732,4135,Langenhagen,Cigaretten,2000.0,80.0,2.0,FMC_A-Marke,9,39,AZ,259.938
2210425,4156,Krefeld,JOU,4902103719,28/09/23,2023,4032682733,4164,Meerane,RYO,1152.0000000000002,48.0,1.0,FCT_A-Marke,9,39,CX,564.4552
2207416,4177,Dreieich,JOU,4902103721,28/09/23,2023,4032682734,4135,Langenhagen,RYO,360.0,14.999999999999998,0.3124999999999999,FCT_A-Marke,9,39,CX,45.04433962
2208605,4177,Dreieich,TAR,4902103721,28/09/23,2023,4032682734,4135,Langenhagen,Cigaretten,2700.0,90.0,3.0,FMC_PrivateLabel,9,39,BY,432.4256603773585
2207416,4177,Dreieich,JOU,4902103725,28/09/23,2023,4032682735,4156,Krefeld,RYO,480.00000000000006,20.0,0.4166666666666667,FCT_A-Marke,9,39,CX,82.32241379310346
2208820,4177,Dreieich,LGH,4902103725,28/09/23,2023,4032682735,4156,Krefeld,Cigaretten,1200.0,40.0,1.0,FMC_A-Marke,9,39,AY,197.5737931034483
2208856,4177,Dreieich,LGH,4902103725,28/09/23,2023,4032682735,4156,Krefeld,Cigaretten,1079.9999999999998,35.99999999999999,0.9999999999999998,FMC_A-Marke,9,39,AZ,197.57379310344825
2208825,4177,Dreieich,TAR,4902108268,29/09/23,2023,4032683275,4135,Langenhagen,Cigaretten,270.00000000000006,9.0,0.25,FMC_A-Marke,9,39,AZ,53.05222222222222
2212666,4177,Dreieich,TAR,4902108268,29/09/23,2023,4032683275,4135,Langenhagen,MYO,1080.0,108.0,2.0,FCT_A-Marke,9,39,BX,424.41777777777776
2201595,4135,Langenhagen,3D_TCI,4902121989,02/10/23,2023,4032683633,4156,Krefeld,Blu,240.0,20.0,0.1298701298701298,E-VAPOUR,10,40,CX,42.47479338842975
2201596,4135,Langenhagen,3D_TCI,4902121989,02/10/23,2023,4032683633,4156,Krefeld,Blu,360.0,30.000000000000004,0.1948051948051948,E-VAPOUR,10,40,CX,63.71219008264463
2202665,4135,Langenhagen,3D_TCI,4902121989,02/10/23,2023,4032683633,4156,Krefeld,Blu,360.0,30.000000000000004,0.1948051948051948,E-VAPOUR,10,40,CX,63.71219008264463
2202702,4135,Langenhagen,3D_TCI,4902121989,02/10/23,2023,4032683633,4156,Krefeld,Blu,360.0,30.000000000000004,0.1948051948051948,E-VAPOUR,10,40,CX,63.71219008264463
2209948,4135,Langenhagen,3D_JWE,4902121989,02/10/23,2023,4032683633,4156,Krefeld,Blu,360.0,10.0,0.3333333333333333,E-VAPOUR,10,40,CX,109.01863636363636
2201592,4135,Langenhagen,3D_TCI,4902122011,02/10/23,2023,4032683634,4164,Meerane,Blu,240.0,20.0,0.1298701298701298,E-VAPOUR,10,40,CX,18.65741764847319
2201594,4135,Langenhagen,3D_TCI,4902122011,02/10/23,2023,4032683634,4164,Meerane,Blu,240.0,20.0,0.1298701298701298,E-VAPOUR,10,40,CX,18.65741764847319
2202704,4135,Langenhagen,3D_TCI,4902122011,02/10/23,2023,4032683634,4164,Meerane,Blu,240.0,20.0,0.1298701298701298,E-VAPOUR,10,40,CX,18.65741764847319
2208367,4135,Langenhagen,LGH,4902122011,02/10/23,2023,4032683634,4164,Meerane,Cigaretten,300.0,10.0,0.2777777777777778,FMC_A-Marke,10,40,CY,39.90614330367877
2208890,4135,Langenhagen,RAD,4902122011,02/10/23,2023,4032683634,4164,Meerane,Cigaretten,1500.0,60.0,2.0,FMC_A-Marke,10,40,AZ,287.32423178648713
2209948,4135,Langenhagen,3D_JWE,4902122011,02/10/23,2023,4032683634,4164,Meerane,Blu,360.0,10.0,0.3333333333333333,E-VAPOUR,10,40,CX,47.88737196441452
2201590,4135,Langenhagen,3D_TCI,4902122259,02/10/23,2023,4032683635,4177,Dreieich,Blu,240.0,20.0,0.1298701298701298,E-VAPOUR,10,40,CX,10.926559215136646
2201591,4135,Langenhagen,3D_TCI,4902122259,02/10/23,2023,4032683635,4177,Dreieich,Blu,240.0,20.0,0.1298701298701298,E-VAPOUR,10,40,CX,10.926559215136646
2201592,4135,Langenhagen,3D_TCI,4902122259,02/10/23,2023,4032683635,4177,Dreieich,Blu,240.0,20.0,0.1298701298701298,E-VAPOUR,10,40,CX,10.926559215136646
2201595,4135,Langenhagen,3D_TCI,4902122259,02/10/23,2023,4032683635,4177,Dreieich,Blu,240.0,20.0,0.1298701298701298,E-VAPOUR,10,40,CX,10.926559215136646
2202703,4135,Langenhagen,3D_TCI,4902122259,02/10/23,2023,4032683635,4177,Dreieich,Blu,360.0,30.000000000000004,0.1948051948051948,E-VAPOUR,10,40,CX,16.38983882270497
2202704,4135,Langenhagen,3D_TCI,4902122259,02/10/23,2023,4032683635,4177,Dreieich,Blu,240.0,20.0,0.1298701298701298,E-VAPOUR,10,40,CX,10.926559215136646
2208890,4135,Langenhagen,RAD,4902122259,02/10/23,2023,4032683635,4177,Dreieich,Cigaretten,3750.0,150.0,5.0,FMC_A-Marke,10,40,AZ,420.6725297827609
2209948,4135,Langenhagen,3D_JWE,4902122259,02/10/23,2023,4032683635,4177,Dreieich,Blu,360.0,10.0,0.3333333333333333,E-VAPOUR,10,40,CX,28.044835318850726
2204625,4156,Krefeld,TAR,4902122384,02/10/23,2023,4032683636,4135,Langenhagen,Cigaretten,3600.0,144.0,4.0,FMC_PrivateLabel,10,40,AX,9.615
2209970,4156,Krefeld,TAR,4902122384,02/10/23,2023,4032683636,4135,Langenhagen,MYO,2160.0,120.0,4.0,others,10,40,AX,9.615
2204622,4156,Krefeld,TAR,4902122429,02/10/23,2023,4032683637,4164,Meerane,Cigaretten,2700.0,108.0,3.0,FMC_PrivateLabel,10,40,AX,8.873052631578947
2208824,4156,Krefeld,TAR,4902122429,02/10/23,2023,4032683637,4164,Meerane,Cigaretten,300.0,10.0,0.2777777777777778,FMC_A-Marke,10,40,CY,0.8215789473684211
2208890,4156,Krefeld,RAD,4902122429,02/10/23,2023,4032683637,4164,Meerane,Cigaretten,1500.0,60.0,2.0,FMC_A-Marke,10,40,AZ,5.915368421052632
2204626,4164,Meerane,RAD,4902122521,02/10/23,2023,4032683638,4135,Langenhagen,Cigaretten,475.0,19.0,0.6333333333333333,FMC_PrivateLabel,10,40,AX,115.62585714285716
2204627,4164,Meerane,TAR,4902122521,02/10/23,2023,4032683638,4135,Langenhagen,Cigaretten,1275.0,51.0,1.7,FMC_PrivateLabel,10,40,AY,310.3641428571429
2204835,4135,Langenhagen,RAD,4902124367,04/10/23,2023,4032683639,4177,Dreieich,Cigaretten,4500.0,180.0,6.0,FMC_PrivateLabel,10,40,AY,18.12080536912752
2208367,4135,Langenhagen,LGH,4902124367,04/10/23,2023,4032683639,4177,Dreieich,Cigaretten,600.0,20.0,0.5555555555555556,FMC_A-Marke,10,40,CY,1.6778523489932886
2209834,4135,Langenhagen,RAD,4902124367,04/10/23,2023,4032683639,4177,Dreieich,MYO,2400.0,200.0,10.0,FCT_A-Marke,10,40,AY,30.20134228187919
2208898,4135,Langenhagen,RAD,4902138392,04/10/23,2023,4032684081,4156,Krefeld,Cigaretten,100.0,4.0,0.1333333333333333,FMC_A-Marke,10,40,CX,50.0
2209947,4156,Krefeld,3D_PHP,4902138474,04/10/23,2023,4032684082,4135,Langenhagen,Blu,144.0,4.0,0.1333333333333333,E-VAPOUR,10,40,CX,67.60210526315788
2209949,4156,Krefeld,3D_PHP,4902138474,04/10/23,2023,4032684082,4135,Langenhagen,Blu,540.0,15.000000000000002,0.5000000000000001,E-VAPOUR,10,40,CX,253.50789473684216
2204694,4156,Krefeld,TAR,4902138491,04/10/23,2023,4032684083,4177,Dreieich,Cigaretten,750.0,30.0,1.0,FMC_PrivateLabel,10,40,BY,210.88666666666668
2204844,4156,Krefeld,RAD,4902138491,04/10/23,2023,4032684083,4177,Dreieich,Cigaretten,1050.0,42.0,1.0,FMC_PrivateLabel,10,40,BZ,210.88666666666668
2211650,4156,Krefeld,RAD,4902138491,04/10/23,2023,4032684083,4177,Dreieich,Cigaretten,1875.0,75.0,2.5,FMC_A-Marke,10,40,CX,527.2166666666668
2204835,4164,Meerane,RAD,4902138496,04/10/23,2023,4032684084,4177,Dreieich,Cigaretten,3000.0,120.0,4.000000000000001,FMC_PrivateLabel,10,40,AY,466.3550000000001
2204846,4164,Meerane,RAD,4902138496,04/10/23,2023,4032684084,4177,Dreieich,Cigaretten,1800.0,72.0,2.0,FMC_PrivateLabel,10,40,CY,233.1775
2208817,4164,Meerane,TAR,4902138496,04/10/23,2023,4032684084,4177,Dreieich,Cigaretten,2160.0,72.0,2.0,FMC_A-Marke,10,40,BX,233.1775
2208820,4177,Dreieich,LGH,4902138499,04/10/23,2023,4032684085,4135,Langenhagen,Cigaretten,1200.0,40.0,1.0,FMC_A-Marke,10,40,AY,199.28210526315783
2208821,4177,Dreieich,TAR,4902138499,04/10/23,2023,4032684085,4135,Langenhagen,Cigaretten,900.0,30.0,0.8333333333333334,FMC_A-Marke,10,40,CX,166.06842105263158
2208856,4177,Dreieich,LGH,4902138499,04/10/23,2023,4032684085,4135,Langenhagen,Cigaretten,1620.0,54.0,1.5,FMC_A-Marke,10,40,AZ,298.9231578947368
2209005,4177,Dreieich,TAR,4902138499,04/10/23,2023,4032684085,4135,Langenhagen,Cigaretten,450.0,15.0,0.4166666666666667,FMC_A-Marke,10,40,BX,83.03421052631579
2209638,4177,Dreieich,LGH,4902138499,04/10/23,2023,4032684085,4135,Langenhagen,Cigaretten,750.0,30.000000000000004,1.0000000000000002,FMC_A-Marke,10,40,AZ,199.28210526315792
2201589,4177,Dreieich,3D_TCI,4902138500,04/10/23,2023,4032684086,4156,Krefeld,Blu,36.0,3.0,0.019480519,E-VAPOUR,10,40,CX,3.816853448275861
2208993,4177,Dreieich,LGH,4902138500,04/10/23,2023,4032684086,4156,Krefeld,Cigaretten,3000.0,120.0,3.0000000000000004,FMC_A-Marke,10,40,AZ,587.7954310344826
2209638,4177,Dreieich,LGH,4902138500,04/10/23,2023,4032684086,4156,Krefeld,Cigaretten,1125.0,45.0,1.5,FMC_A-Marke,10,40,AZ,293.89771551724124
2204851,4177,Dreieich,CAN,4902138501,04/10/23,2023,4032684087,4164,Meerane,Cigarren,560.0,56.0,1.0,others,10,40,BX,426.37
2208367,4135,Langenhagen,LGH,4902138527,04/10/23,2023,4032684088,4177,Dreieich,Cigaretten,450.0,15.0,0.4166666666666667,FMC_A-Marke,10,40,CY,50.0
2201599,4135,Langenhagen,3D_TCI,4902139157,05/10/23,2023,4032684089,4156,Krefeld,Blu,240.0,20.0,0.1298701298701298,E-VAPOUR,10,40,CX,4.501969611705121
2209698,4135,Langenhagen,JOU,4902139157,05/10/23,2023,4032684089,4156,Krefeld,MYO,755.9999999999999,63.0,1.3125,others,10,40,BY,45.49803038829488
2208895,4135,Langenhagen,RAD,4902145752,05/10/23,2023,4032684623,4164,Meerane,Cigaretten,225.0,9.0,0.2142857142857142,FMC_A-Marke,10,40,CY,50.0
2204621,4156,Krefeld,TAR,4902145754,05/10/23,2023,4032684624,4135,Langenhagen,Cigaretten,2700.0,108.0,3.0,FMC_PrivateLabel,10,40,AX,585.0771428571428
2210425,4156,Krefeld,JOU,4902145754,05/10/23,2023,4032684624,4135,Langenhagen,RYO,576.0000000000001,24.0,0.5,FCT_A-Marke,10,40,CX,97.51285714285714
2204628,4156,Krefeld,TAR,4902145757,05/10/23,2023,4032684625,4164,Meerane,Cigaretten,1800.0,60.00000000000001,2.0000000000000004,FMC_PrivateLabel,10,40,AY,484.2108361204013
2208367,4156,Krefeld,LGH,4902145757,05/10/23,2023,4032684625,4164,Meerane,Cigaretten,300.0,10.0,0.2777777777777778,FMC_A-Marke,10,40,CY,67.25150501672239
2208895,4156,Krefeld,RAD,4902145757,05/10/23,2023,4032684625,4164,Meerane,Cigaretten,100.0,4.0,0.095238095,FMC_A-Marke,10,40,CY,23.057658862876245
2204835,4164,Meerane,RAD,4902145772,05/10/23,2023,4032684626,4135,Langenhagen,Cigaretten,125.0,5.0,0.1666666666666666,FMC_PrivateLabel,10,40,AY,63.91475409836067
2208821,4164,Meerane,TAR,4902145772,05/10/23,2023,4032684626,4135,Langenhagen,Cigaretten,600.0,20.0,0.5555555555555556,FMC_A-Marke,10,40,CX,213.0491803278689
2209947,4164,Meerane,3D_PHP,4902145772,05/10/23,2023,4032684626,4135,Langenhagen,Blu,72.0,2.0,0.066666667,E-VAPOUR,10,40,CX,25.565901639344265
2210425,4164,Meerane,JOU,4902145772,05/10/23,2023,4032684626,4135,Langenhagen,RYO,360.0,14.999999999999998,0.3124999999999999,FCT_A-Marke,10,40,CX,119.84016393442624
2191119,4135,Langenhagen,3D_MAG,4902147911,06/10/23,2023,4032684627,4177,Dreieich,Hülsen,800.0,80.0,4.0,others,10,40,BX,39.81042654028436
2201593,4135,Langenhagen,3D_TCI,4902147911,06/10/23,2023,4032684627,4177,Dreieich,Blu,240.0,20.0,0.1298701298701298,E-VAPOUR,10,40,CX,1.2925463162429986
2201596,4135,Langenhagen,3D_TCI,4902147911,06/10/23,2023,4032684627,4177,Dreieich,Blu,360.0,30.000000000000004,0.1948051948051948,E-VAPOUR,10,40,CX,1.9388194743644984
